Timestamp,Ax(m/s^2),Ay(m/s^2),Az(m/s^2),Gx(deg/s),Gy(deg/s),Gz(deg/s)
1745410617.9685,-0.4932,-0.3017,9.4140,-1.8473,-0.8779,0.1832
1745410618.0745,-0.4238,-0.2753,9.2823,-2.0992,-0.5649,0.3969
1745410618.1805,-0.5195,-0.2203,10.2256,-1.9466,-0.6641,0.1908
1745410618.2865,-0.4525,-0.3735,10.2687,-1.5573,-1.7328,0.1908
1745410618.3926,-0.5698,-0.2777,9.5002,-2.0305,-0.9771,0.4122
1745410618.4986,-0.4405,-0.3041,9.4882,-2.0305,0.0992,0.3969
1745410618.6047,-0.5171,-0.2035,9.6175,-2.4122,-1.8626,0.2901
1745410618.7108,-0.6560,-0.4501,10.0604,-1.2366,-1.0000,0.2061
1745410618.8169,-0.5674,-0.2203,10.0556,-3.8779,-0.4962,0.1374
1745410618.9230,-0.2035,-0.2083,9.7588,-2.0305,-0.3130,0.2443
1745410619.0292,-0.7135,-0.1604,9.9910,-2.2214,-0.6947,0.3130
1745410619.1353,-0.4238,-0.3472,9.3494,-0.0229,-0.7481,0.3969
1745410619.2414,-0.4429,-0.2035,9.3302,-2.0687,-0.6489,0.4122
1745410619.3476,-0.3256,-0.2442,10.0317,-1.8702,-0.3206,0.1756
1745410619.4536,-0.5555,-0.3879,10.1131,-1.4962,-1.4198,0.2595
1745410619.5597,-0.4693,-0.2945,9.6391,-1.9924,-0.4275,0.3359
1745410619.6657,-0.6752,-0.1269,9.4667,-2.5344,-0.7252,0.0305
1745410619.7718,-0.4717,-0.1748,9.7157,-2.3893,0.4046,0.2061
1745410619.8778,-0.5722,-0.3663,9.9527,-1.5573,-1.3817,0.1756
1745410619.9838,-0.5794,-0.3591,9.8689,-1.6107,-0.9618,0.6260
1745410620.0899,-0.4980,-0.0096,9.5217,-2.7634,-0.8092,0.1221
1745410620.1959,-0.3352,-0.2825,9.7899,-2.0611,0.3588,0.4351
1745410620.3020,-0.5578,-0.1652,9.9886,-1.6336,-0.1374,0.5191
1745410620.4080,-0.3352,-0.3256,9.7229,-1.6336,-0.4351,0.2519
1745410620.5141,-0.4142,-0.1197,9.5864,-2.3511,-0.3206,0.2977
1745410620.6201,-0.3926,-0.4597,9.6917,-2.5954,-0.4427,0.2901
1745410620.7261,-0.5890,-0.3017,9.8258,-1.6107,-1.8702,0.4809
1745410620.8357,-0.5052,-0.2538,9.6223,-1.8244,-0.1756,0.3053
1745410620.9418,-0.5195,-0.2897,10.1299,-2.0000,-0.5420,0.3588
1745410621.0481,-0.5267,-0.4166,9.9886,-1.8550,-1.1221,0.3282
1745410621.1549,-0.4956,-0.3448,9.5648,-1.9618,-0.7557,0.0916
1745410621.2612,-0.4860,-0.1867,9.3637,-2.3282,-0.9237,0.2290
1745410621.3672,-0.5171,-0.2993,10.0556,-2.0763,0.0687,0.3740
1745410621.4734,-0.5866,-0.3831,10.1682,-1.5267,-1.6794,0.3588
1745410621.5796,-0.3783,-0.3424,9.5146,-1.9389,1.9008,0.2443
1745410621.6880,-0.4310,-0.1676,9.1171,-2.4504,-0.4809,0.4504
1745410621.7970,-0.3687,-0.3496,9.7013,-1.9771,-1.1298,0.3740
1745410621.9031,-0.4788,-0.3926,9.8617,-1.6947,-1.2366,0.2672
1745410622.0091,-0.3352,-0.3065,9.5553,-1.6107,-0.5802,0.2290
1745410622.1152,-0.5890,-0.0503,9.7923,-2.5420,-1.2824,0.5191
1745410622.2212,-0.2873,-0.4166,9.6510,-2.1985,0.6183,0.2443
1745410622.3272,-0.5387,-0.3855,10.0844,-1.5573,-0.5496,0.3053
1745410622.4333,-0.4764,-0.3783,9.7564,-2.2672,-1.4504,0.3435
1745410622.5393,-0.3855,-0.1245,9.1985,-2.8779,-1.1069,0.4275
1745410622.6453,-0.4405,-0.3160,9.1267,-2.8168,-0.6260,0.4656
1745410622.7513,-0.5387,-0.3448,9.6798,-1.7557,-0.9237,0.1679
1745410622.8574,-0.5435,-0.3879,9.6678,-1.5191,-2.0229,0.1527
1745410622.9634,-0.3855,-0.1652,9.5744,-2.4733,-0.3664,0.2519
1745410623.0694,-0.4884,-0.3136,9.7444,-2.3511,-1.3893,0.2977
1745410623.1755,-0.5531,-0.4597,9.8019,-1.3893,-1.4656,0.1069
1745410623.2815,-0.3998,-0.1772,9.7827,-1.7786,-1.2137,0.1603
1745410623.3876,-0.3974,-0.2705,9.6534,-3.8931,0.1450,0.5191
1745410623.4937,-0.3400,-0.2466,9.3829,-2.4885,-0.0534,0.4580
1745410623.5998,-0.6488,-0.2298,10.0940,-2.1679,-1.7481,0.3817
1745410623.7060,-0.5674,-0.3855,9.7181,-1.5496,-1.3359,0.3817
1745410623.8121,-0.5962,-0.1772,9.5768,-2.0687,-1.0458,0.0992
1745410623.9181,-0.4597,-0.2251,10.0796,-0.1450,-0.5573,0.1221
1745410624.0271,-0.6416,-0.3615,10.3980,-1.5191,-1.3359,0.3130
1745410624.1331,-0.4693,-0.1556,9.4284,-2.2901,-1.2214,0.1450
1745410624.2392,-0.5219,-0.2825,9.6798,-2.0534,-1.4427,0.3130
1745410624.3452,-0.4741,-0.2251,9.6462,-2.0916,-0.3130,0.0687
1745410624.4512,-0.4501,-0.6009,10.5345,-1.2977,-0.9160,0.3588
1745410624.5573,-0.3567,-0.3496,9.6941,-1.8321,-1.2672,0.3053
1745410624.6633,-0.6129,-0.2083,9.3948,-2.0840,-0.5344,0.1832
1745410624.7694,-0.4190,-0.3065,10.2472,-1.9618,-0.9237,0.2977
1745410624.8754,-0.5722,-0.3591,9.9958,-1.9924,-1.0916,0.3435
1745410624.9814,-0.4501,-0.3280,9.3709,-1.9084,-0.7786,0.4198
1745410625.0876,-0.4381,-0.4357,9.7803,-1.6336,-0.8473,0.7023
1745410625.1936,-0.3998,-0.2059,10.0293,-1.8473,-0.7099,0.2977
1745410625.2998,-0.6345,-0.4142,10.2592,-2.0076,-0.3893,0.2061
1745410625.4058,-0.4693,-0.3448,9.3972,-2.0153,-0.8092,0.1908
1745410625.5118,-0.6488,-0.3663,9.6989,-2.0611,-0.2977,0.2366
1745410625.6180,-0.5028,-0.0096,9.8641,-2.3969,-0.3817,0.3435
1745410625.7241,-0.4357,-0.2394,9.4643,-2.6412,-0.2672,0.3359
1745410625.8302,-0.6847,-0.3615,9.9072,-1.6870,-1.1832,0.2519
1745410625.9379,-0.5650,-0.3663,9.9168,-1.7328,-1.5725,0.5802
1745410626.0440,-0.5148,-0.2370,9.6510,-2.2137,-0.2443,0.0382
1745410626.1500,-0.3903,-0.3280,9.6295,-2.1679,0.5496,0.3817
1745410626.2560,-0.4693,-0.3615,10.3837,-1.4351,-1.5038,0.5420
1745410626.3620,-0.4573,-0.4214,9.4715,-2.2748,-0.9389,0.1756
1745410626.4681,-0.5746,-0.1556,9.4092,-2.2366,-0.8550,0.1374
1745410626.5741,-0.4094,-0.1796,9.6510,-2.1908,0.5344,0.2595
1745410626.6801,-0.3639,-0.2658,10.2639,-1.7481,-1.4580,0.2901
1745410626.7862,-0.3448,-0.3328,9.4499,-1.8702,-0.7481,0.2748
1745410626.8922,-0.5746,-0.2035,9.4308,-1.7252,-1.0229,0.1450
1745410626.9982,-0.2251,-0.2203,9.8617,-2.2824,0.1985,0.3053
1745410627.1043,-0.4693,-0.1532,9.5385,-2.3740,0.0076,0.3053
1745410627.2103,-0.5698,-0.3926,9.8066,-1.7099,-1.2824,0.0305
1745410627.3163,-0.3759,-0.2586,9.8857,-1.8015,-1.0916,0.4733
1745410627.4224,-0.3711,-0.2418,9.4308,-2.5496,0.2366,0.2595
1745410627.5286,-0.3759,-0.1915,9.7827,-2.2748,1.8168,0.2061
1745410627.6346,-0.5507,-0.4142,9.7564,-1.7328,-0.9389,0.5267
1745410627.7412,-0.5866,-0.3065,10.0245,-1.3511,-1.1450,0.1756
1745410627.8472,-0.4429,-0.2035,9.3637,-2.1145,-0.3740,0.2061
1745410627.9567,-0.5483,-0.2777,9.7492,-2.3359,0.1374,0.0000
1745410628.0627,-0.4764,-0.4453,9.7755,-1.8702,-2.0992,0.2366
1745410628.1687,-0.4860,-0.1844,9.6079,-1.5573,-0.0229,0.1756
1745410628.2748,-0.2753,-0.2107,9.8066,-2.4580,-1.2061,0.4962
1745410628.3808,-0.4717,-0.2777,10.0102,-3.9084,-0.2290,0.4885
1745410628.4869,-0.3280,-0.4046,9.4763,-2.1221,-0.7252,0.1145
1745410628.5929,-0.6249,-0.2083,9.5577,-1.7252,-0.4733,0.3206
1745410628.6990,-0.3807,-0.1700,9.7659,-2.3740,-0.6489,0.4809
1745410628.8050,-0.5363,-0.2849,9.9311,-2.0687,-0.2214,0.2443
1745410628.9111,-0.3926,-0.3807,9.6007,-1.8931,-1.1908,0.4962
1745410629.0171,-0.5363,-0.1556,9.7875,-1.7557,-0.8779,0.3053
1745410629.1232,-0.3543,-0.1772,9.6702,-2.2290,-0.3359,0.3206
1745410629.2292,-0.5004,-0.2251,9.9072,-2.2824,-0.7557,0.1679
1745410629.3352,-0.3136,-0.3089,9.8258,-1.5038,-0.4962,0.1603
1745410629.4413,-0.6177,-0.1532,9.6271,-1.8397,-1.6565,0.5344
1745410629.5473,-0.3831,-0.2346,9.6558,-2.2824,-0.3588,0.2443
1745410629.6534,-0.4597,-0.1580,9.7827,-2.4198,0.1527,0.1756
1745410629.7595,-0.5052,-0.4597,9.5792,-1.5344,-0.9466,0.3053
1745410629.8656,-0.5962,-0.1532,9.7683,-1.7939,-0.8092,0.3740
1745410629.9716,-0.3208,-0.2131,9.7803,-2.5038,-0.9847,0.3817
1745410630.0803,-0.5028,-0.4262,9.9383,-2.2137,-0.8244,0.1527
1745410630.1863,-0.6153,-0.4549,9.7229,-1.8092,-1.3893,0.2366
1745410630.2924,-0.5483,-0.1484,9.6558,-1.7786,-0.8931,0.5038
1745410630.3984,-0.3879,-0.2658,9.6917,-2.2977,0.3893,0.2137
1745410630.5045,-0.5100,-0.2897,10.3286,-3.8092,-0.6641,0.1450
1745410630.6105,-0.3304,-0.4142,9.6750,-1.6565,-0.5954,0.1527
1745410630.7165,-0.5531,-0.2131,9.6271,-1.7786,-1.4809,0.5038
1745410630.8226,-0.4310,-0.2131,9.7181,-2.5878,-0.2061,0.2443
1745410630.9286,-0.6800,-0.2490,9.7588,-2.5573,0.3664,0.3435
1745410631.0347,-0.5291,-0.4549,9.6702,-1.8092,-0.9237,0.4275
1745410631.1409,-0.6201,-0.2298,9.7205,-1.4504,-1.6641,0.2214
1745410631.2469,-0.4190,-0.1580,9.8402,-2.4046,-0.5420,0.2137
1745410631.3529,-0.4884,-0.1413,9.6941,-2.3206,0.5954,0.1756
1745410631.4590,-0.5698,-0.3065,9.3015,-1.9542,-0.6718,0.3359
1745410631.5650,-0.5578,-0.1556,9.9288,-1.6565,-0.8092,0.3130
1745410631.6711,-0.2921,-0.2801,9.5984,-2.1908,0.0458,0.3206
1745410631.7771,-0.5602,-0.1173,9.6391,-2.1832,0.3664,0.2901
1745410631.8837,-0.4429,-0.3376,10.0748,-1.0305,-2.1298,0.5191
1745410631.9898,-0.5243,-0.1556,9.8928,-1.3435,-0.3969,0.2443
1745410632.0970,-0.2921,-0.1628,9.4667,-2.4198,-1.4198,0.3817
1745410632.2033,-0.4645,-0.2514,9.8210,-2.2824,-0.7786,0.3282
1745410632.3103,-0.4070,-0.2801,9.6319,-1.6794,-0.4580,0.3969
1745410632.4164,-0.6680,-0.2705,9.8330,-2.0229,-1.6641,0.2366
1745410632.5225,-0.2777,-0.2011,9.0884,-2.6870,-0.0840,0.4198
1745410632.6291,-0.4597,-0.0407,9.7468,-2.2748,-0.5649,0.2748
1745410632.7351,-0.5076,-0.3184,9.8665,-1.4962,-1.5420,0.2214
1745410632.8412,-0.5914,-0.3783,9.6678,-3.8626,-0.8550,0.1298
1745410632.9472,-0.3855,-0.2562,9.2201,-2.4122,-0.1679,0.3130
1745410633.0532,-0.4788,-0.2634,10.3262,-1.5191,-0.0763,0.1450
1745410633.1592,-0.4238,-0.4501,10.0700,-1.7863,-1.8397,0.4656
1745410633.2653,-0.6704,-0.4932,9.8090,-1.7405,-0.7939,0.2443
1745410633.3714,-0.5890,-0.1652,9.5122,-0.0611,-1.6183,0.4198
1745410633.4774,-0.4142,-0.2059,9.8450,-2.2061,-0.9313,0.1527
1745410633.5834,-0.4980,-0.3879,9.9000,-2.3206,0.1069,0.2214
1745410633.6895,-0.7087,-0.2945,9.4595,-1.6641,-0.8244,0.2290
1745410633.7955,-0.5052,-0.3591,9.7827,-1.9084,-1.3435,0.3511
1745410633.9015,-0.4764,-0.0766,9.4068,-2.2901,-1.2748,0.0458
1745410634.0076,-0.5794,-0.3328,9.4332,-2.2595,-1.9389,0.1069
1745410634.1136,-0.6273,-0.2897,9.2560,-2.4962,-1.5115,0.2901
1745410634.2197,-0.2921,-0.3663,10.1778,-1.3053,0.4809,0.3053
1745410634.3269,-0.6704,-0.2298,10.4100,-1.7023,-0.0076,0.1450
1745410634.4330,-0.3735,-0.4334,10.0820,-2.1527,-1.1603,0.0687
1745410634.5391,-0.3065,-0.4477,9.5433,-1.4504,-1.1069,0.3817
1745410634.6451,-0.4693,-0.2059,9.7851,-1.5802,-0.9847,0.3511
1745410634.7512,-0.5267,-0.2131,10.0126,-1.9924,-0.7863,0.4046
1745410634.8572,-0.5219,-0.3376,9.7731,-2.2519,-1.1145,0.2519
1745410634.9662,-0.5028,-0.3615,9.7659,-1.7099,-0.9237,0.3435
1745410635.0723,-0.5674,-0.3615,9.6582,-0.0611,-0.6718,0.4122
1745410635.1783,-0.4741,-0.0024,9.7612,-2.3817,-0.4275,0.3282
1745410635.2843,-0.5722,-0.2370,9.6869,-2.8015,-0.1527,0.0153
1745410635.3904,-0.5842,-0.3089,9.7588,-1.6107,-2.7710,0.3740
1745410635.4964,-0.3496,-0.4142,9.6726,-1.6565,-0.7863,0.4122
1745410635.6025,-0.4621,-0.2179,9.4858,-2.1756,0.2519,0.3664
1745410635.7085,-0.2897,-0.2370,9.6606,-2.1069,1.8855,0.1527
1745410635.8145,-0.8404,-0.4477,10.0628,-1.5496,-2.3359,0.3740
1745410635.9205,-0.3304,-0.2801,9.5529,-3.9084,-1.8244,0.3511
1745410636.0265,-0.3998,-0.1293,9.4571,-2.4656,0.4733,0.2443
1745410636.1326,-0.3208,-0.2227,9.6654,-2.4275,-1.5878,0.3130
1745410636.2386,-0.4142,-0.4764,10.1035,-1.4198,-0.1298,0.3359
1745410636.3446,-0.2705,-0.2993,9.5265,-1.9160,-0.1756,0.3435
1745410636.4557,-0.3280,-0.2442,10.0389,-1.9924,-0.6031,0.2977
1745410636.5620,-0.3879,-0.2586,9.6462,-2.2824,0.2748,0.2443
1745410636.6681,-0.5531,-0.2873,9.7205,-1.6947,-1.1756,0.1527
1745410636.7743,-0.4597,-0.4381,9.6654,-3.8931,-0.4656,0.4046
1745410636.8804,-0.4286,-0.2801,9.4547,-2.0916,-0.6947,0.4046
1745410636.9868,-0.4214,-0.0958,9.7396,-2.0076,0.2672,0.1832
1745410637.0935,-0.4477,-0.3998,10.0652,-2.0382,-1.1908,0.3130
1745410637.2010,-0.4525,-0.3328,9.8043,-1.6412,-1.3053,0.3817
1745410637.3070,-0.0694,-0.2705,9.5720,-3.5878,-2.9618,0.6870
1745410637.4131,-0.5267,-0.1484,9.2608,-2.2137,0.8550,0.0305
1745410637.5192,-0.6823,-0.2658,9.9599,-2.2519,-3.3511,0.3664
1745410637.6252,-0.2107,-0.3448,8.8609,-3.6336,1.2061,-1.8550
1745410637.7312,-0.4812,-0.1652,9.6223,-1.9389,-0.5725,0.3588
1745410637.8372,-0.4142,-0.2179,9.8689,-2.1374,0.6489,0.2748
1745410637.9432,-0.3950,-0.4094,9.6486,-2.6794,1.6794,-0.0916
1745410638.0493,-0.6488,-0.2203,9.6343,-2.1985,-1.2443,0.3359
1745410638.1553,-0.5794,-0.5076,10.2568,-1.5496,-0.3817,0.3664
1745410638.2613,-0.4573,-0.1101,9.3063,-2.2748,1.0305,0.0153
1745410638.3674,-0.3639,-0.3519,10.1801,-1.7939,-0.8092,0.5802
1745410638.4734,-0.6225,-0.3448,10.3214,-1.7023,-2.6336,0.3511
1745410638.5795,-0.6560,-0.3256,9.5433,-1.7328,-0.9847,0.3511
1745410638.6856,-0.4381,-0.0527,9.3206,-2.1374,-0.8550,0.2977
1745410638.7916,-0.3735,-0.3711,9.9527,-2.5878,0.1145,0.3359
1745410638.8997,-0.7422,-0.0790,10.1873,-1.1069,-3.1221,0.3664
1745410639.0076,-0.3519,-0.3950,9.4954,-1.6947,-3.6947,0.4885
1745410639.1157,-0.5962,-0.0431,9.7061,-2.1374,-0.6489,0.3130
1745410639.2219,-0.6033,-0.2634,10.3980,-2.0992,0.0916,0.2672
1745410639.3279,-0.6512,-0.3089,10.4842,-1.2061,-0.5344,0.2443
1745410639.4340,-0.3807,-0.3472,9.4332,-3.8702,-0.5649,0.2290
1745410639.5414,-0.7326,-0.4764,10.6159,-1.4580,-3.0763,0.4046
1745410639.6475,-0.5507,-0.7183,10.9223,-2.6489,-0.4427,0.7634
1745410639.7568,-0.4932,-1.0606,10.7978,2.2290,-12.6870,0.8855
1745410639.8639,-0.4142,-0.7374,10.2520,-4.3511,5.7557,0.4885
1745410639.9700,0.1101,-0.8045,8.6287,-3.4275,-0.6183,0.0000
1745410640.0760,-0.6153,-0.8380,9.4451,-3.1450,-1.2214,0.5420
1745410640.1820,-0.2705,-0.3017,9.3398,-2.2748,0.4885,-1.9084
1745410640.2880,-0.2251,-0.5531,9.1195,-2.6107,-0.5725,0.0687
1745410640.3941,-0.4621,-0.4214,9.9264,-2.1145,-0.1908,0.1679
1745410640.5001,-0.3974,-0.3711,9.2105,-1.8550,0.1679,0.2519
1745410640.6061,-0.2562,-0.5219,9.0573,-3.6107,2.8931,1.9084
1745410640.7122,-0.5243,-0.8092,10.0533,-1.7557,0.6947,0.3206
1745410640.8182,-0.2801,-0.6704,9.2273,-3.5038,2.5954,-1.8931
1745410640.9242,-0.0527,-1.1109,8.4803,-4.5878,2.9160,0.2901
1745410641.0303,-0.4286,-0.8859,9.3733,-3.2595,-1.4962,0.2290
1745410641.1363,-0.9816,-1.2163,10.6853,-1.5115,-3.4275,0.1527
1745410641.2423,-0.7278,-1.6137,11.2192,-1.4427,-2.8168,0.7252
1745410641.3484,-0.6871,-1.2737,10.1993,-3.3359,-1.0840,0.2137
1745410641.4557,-0.1580,-1.1875,10.0173,-2.4809,-1.0229,0.2595
1745410641.5618,-0.6512,-1.5083,9.8833,-2.6870,-1.0229,0.1832
1745410641.6679,-0.8643,-1.2953,10.9247,-1.4427,-2.4504,0.6870
1745410641.7742,-0.3998,-1.4509,10.4196,-0.9008,-0.0840,0.4656
1745410641.8831,-0.7398,-0.9936,9.3565,-3.4427,-0.7328,0.6031
1745410641.9921,0.2538,-0.8308,8.6981,-3.3130,5.9160,0.1756
1745410642.0981,-0.9026,-1.2665,10.8912,1.9466,-4.3893,0.5802
1745410642.2042,-0.6943,-1.4605,11.3892,-0.0382,-2.0534,0.6412
1745410642.3102,-0.5195,-0.9720,9.8402,-2.4656,1.2901,0.2901
1745410642.4162,-0.4693,-1.0439,8.5258,-2.3969,-0.9542,-1.8931
1745410642.5223,-0.3711,-0.9146,9.6462,-2.9237,-0.4122,0.1069
1745410642.6283,-0.5267,-0.3472,9.2392,-0.8931,-2.1450,0.5038
1745410642.7344,-0.7039,-0.2753,10.2376,-2.5420,-2.9389,0.2214
1745410642.8404,0.3089,0.2322,7.2784,-3.4275,2.0382,-0.3053
1745410642.9465,-0.8475,-0.5052,11.8728,0.2595,-2.7176,0.4809
1745410643.0525,-0.4046,-0.1030,10.2568,-2.8550,0.0458,0.4580
1745410643.1585,-1.0654,-0.4453,10.9990,-1.2977,-3.8855,0.5344
1745410643.2646,-0.3184,0.0072,9.0549,-3.3435,0.0305,-1.9466
1745410643.3706,-0.1245,-0.2227,9.0956,-3.1527,-0.2366,0.2901
1745410643.4769,-0.2203,-0.0407,9.2177,-3.1374,0.8015,1.8931
1745410643.5830,-0.9361,-0.2035,9.8258,-1.7176,-0.0305,0.3053
1745410643.6917,-0.7302,-0.2322,10.4196,-1.0382,-3.1221,0.2901
1745410643.7978,-1.0487,-0.3328,10.9942,-2.0000,-2.2595,0.6794
1745410643.9039,-0.4788,-0.7039,11.1354,-0.8397,-2.7099,0.7023
1745410644.0100,-0.7015,-0.2634,9.4188,-2.4656,0.0916,1.8779
1745410644.1160,-0.1413,0.2107,8.8274,-2.3206,4.1374,0.0534
1745410644.2250,-0.4908,-0.0479,9.1913,-0.5878,-3.6565,0.0916
1745410644.3311,-0.3543,-0.8499,11.8058,-1.9313,-2.4046,0.9466
1745410644.4371,-0.9074,-0.5842,12.9478,-1.8626,-2.9160,0.6031
1745410644.5432,-0.3184,0.2993,9.6869,-3.4656,0.0534,0.2137
1745410644.6492,-0.3591,-0.1365,7.7476,-3.3588,-0.0458,0.3282
1745410644.7552,-0.3855,-0.1460,9.6486,-3.8855,0.6412,-1.7328
1745410644.8613,-0.2753,-0.2658,9.2919,-2.2901,-0.4504,0.2061
1745410644.9673,-0.4884,-0.1173,9.1674,-3.1603,0.5038,0.2214
1745410645.0734,-0.2777,-0.3831,10.5249,-1.1908,-0.7023,0.6031
1745410645.1794,-0.4118,-0.4980,11.1570,-2.6031,-1.4122,0.3740
1745410645.2854,-0.5746,0.0215,10.4028,-2.3817,0.1985,0.5496
1745410645.3915,-0.4238,-0.3208,9.8617,-1.7634,-0.1145,0.0992
1745410645.4994,0.0551,-0.2897,8.3103,-2.4046,1.4656,0.1832
1745410645.6057,-0.0766,0.0503,8.9711,-3.2290,1.6641,0.0916
1745410645.7118,-1.1325,-0.2921,11.4658,-1.9389,-6.9847,0.5038
1745410645.8179,-0.7398,-0.3304,10.5752,-0.3969,-2.7786,0.5267
1745410645.9240,-0.3759,-0.6273,10.5249,-3.3282,-1.1527,0.1832
1745410646.0301,0.1676,0.3208,8.8585,-3.9847,3.0229,-0.0763
1745410646.1362,-0.9050,-0.1724,9.9647,-0.0382,-2.4885,0.3969
1745410646.2422,-0.8930,-0.3136,11.2743,-1.7634,-0.8473,0.1756
1745410646.3499,-0.3424,-0.9050,10.2999,-0.5115,-0.2748,0.8244
1745410646.4560,0.8452,-0.2179,6.1914,-6.4198,10.5038,-0.5878
1745410646.5620,-0.7015,-1.3479,10.1227,-0.5725,-3.8397,0.4580
1745410646.6680,-0.8499,-1.2330,10.6638,-1.6565,-2.7481,0.5496
1745410646.7741,-0.3735,-1.2450,10.1538,-1.2061,-0.3588,0.4885
1745410646.8801,-0.1341,-0.9433,10.0844,-2.6412,-1.8931,0.3664
1745410646.9861,-0.6249,-1.7238,10.7332,-2.6183,-0.3969,0.6031
1745410647.0922,-0.2993,-1.5419,8.7029,-3.3817,0.7328,0.5802
1745410647.1983,-0.7278,-2.0039,9.8114,-0.5725,-4.8168,0.8626
1745410647.3043,-0.4956,-1.9273,10.3860,-2.1985,0.1450,0.4962
1745410647.4103,-1.0199,-2.3272,10.9798,-0.6031,-2.5573,0.4733
1745410647.5164,-0.1221,-1.1779,7.9607,-4.4122,3.9160,-1.8855
1745410647.6226,-0.2969,-1.1396,9.5146,-0.5115,0.3053,-0.0153
1745410647.7286,-0.5555,-0.2753,9.4547,-0.2977,-0.4275,0.3206
1745410647.8348,-0.4501,-0.7159,10.5919,1.0916,-3.2061,0.5115
1745410647.9409,-0.1221,-0.4860,10.2448,-3.4122,-0.7252,0.7328
1745410648.0499,-0.3926,-1.4174,12.2823,-2.3053,-2.3511,0.3282
1745410648.1560,-0.1460,-0.0958,8.1211,-4.6565,1.5573,-0.2977
1745410648.2620,-0.2825,-0.7829,10.1227,-0.8626,-0.3817,0.2824
1745410648.3681,-0.0359,-0.1748,8.1523,-4.1298,2.7863,-1.8855
1745410648.4741,-0.2251,-0.5722,9.4667,-3.1679,0.4656,0.0534
1745410648.5801,-0.7542,-1.5754,12.8880,1.4962,-5.6565,0.8855
1745410648.6862,-0.5578,-0.5459,8.8657,-3.5191,-3.3893,0.2214
1745410648.7922,-0.8643,-1.0367,10.0700,-3.1221,-2.5802,0.0840
1745410648.8983,-0.3831,-0.2083,7.1227,-4.3893,-0.4427,-0.2214
1745410649.0043,-0.6393,-1.2689,10.0006,0.1908,-3.1756,0.2290
1745410649.1103,-0.1077,-0.3567,11.2743,-1.4580,-0.9160,0.3588
1745410649.2165,-0.6800,-1.1277,9.7468,-1.3206,-2.6183,0.4275
1745410649.3226,-0.0862,-0.1341,8.4204,-2.1527,1.6641,0.2214
1745410649.4286,0.0934,-0.2418,7.6040,-3.9847,0.1221,1.9313
1745410649.5358,-0.9122,-1.1684,9.4882,0.0534,-4.5802,0.2443
1745410649.6419,-1.1205,-1.3934,12.5696,0.6870,-6.5420,0.7023
1745410649.7480,-0.6919,-1.0870,12.4283,-0.5496,-3.1527,0.5115
1745410649.8542,-0.2490,-0.8954,9.9407,0.2061,-1.2443,0.4198
1745410649.9604,-0.4884,-1.1971,12.3158,0.4046,-5.0763,0.7405
1745410650.0693,-0.2466,-1.2881,9.7157,-3.2977,1.1679,0.2137
1745410650.1754,-0.4262,-0.6991,9.0118,-0.0763,-3.1298,0.2290
1745410650.2815,-0.3543,-0.6536,11.5329,-1.1527,0.4351,0.6183
1745410650.3875,-0.8452,-1.6951,11.0301,2.6031,-5.5802,0.8550
1745410650.4935,0.3400,-0.3831,8.0469,-6.0458,3.5496,-0.3435
1745410650.5997,-0.8643,-0.9601,9.0405,1.3588,-3.5954,0.7634
1745410650.7082,-0.3017,-0.9122,9.3206,-4.1298,0.0611,0.1374
1745410650.8142,-0.5076,-0.2705,8.2959,-1.4351,-0.9542,0.4809
1745410650.9202,0.1437,-1.3288,7.2449,-3.4198,0.0916,-0.2595
1745410651.0263,-0.2227,-0.8380,9.0740,0.7557,-1.9847,0.2748
1745410651.1323,-0.2586,-0.9936,10.6039,0.3053,-1.5496,0.2901
1745410651.2383,0.5842,-0.7853,8.5617,-2.3359,0.7099,0.3969
1745410651.3443,0.1125,-0.8643,8.3031,-1.7634,-0.4046,0.3969
1745410651.4504,-0.3950,-1.2402,12.5432,1.3206,-7.4656,0.9771
1745410651.5564,-0.3448,-0.7422,10.0341,-0.9160,-4.9924,1.0076
1745410651.6624,0.0072,-1.3934,10.1347,-1.5802,0.6412,0.3206
1745410651.7684,-0.9002,-1.6281,9.7013,-0.5878,-3.0840,1.0153
1745410651.8745,-0.4573,-1.3072,11.8824,-4.0000,1.3664,0.9695
1745410651.9806,-0.0287,-1.1372,9.8186,-0.0305,1.8931,0.6260
1745410652.0917,-0.1676,-0.1652,9.0453,-1.2977,-0.4198,0.2901
1745410652.1979,-0.1891,-1.2282,8.8849,0.5267,-4.8321,1.9084
1745410652.3041,0.4214,-0.3496,6.1723,-6.4962,6.0763,-0.3511
1745410652.4105,0.6608,0.3328,7.6231,-4.9618,3.8779,-0.2061
1745410652.5168,-0.1891,-0.9697,10.0437,-3.8626,5.4275,0.4275
1745410652.6249,-0.6608,-0.9697,11.9902,-3.1908,-5.5038,0.8244
1745410652.7309,-0.5052,-0.6129,8.7795,1.7252,-8.1832,0.4351
1745410652.8370,-0.0479,-1.4533,9.0237,-3.9008,0.5802,1.8626
1745410652.9430,-0.7111,-1.4341,9.3757,-0.9466,1.9084,0.4962
1745410653.0490,0.2274,-0.7638,8.4252,-4.1450,1.8702,0.2901
1745410653.1551,-0.7757,-0.8571,12.1051,1.1527,-2.0840,0.8168
1745410653.2612,-0.0407,-0.9122,11.7627,-4.5038,-0.3588,0.4733
1745410653.3672,0.2466,0.9242,3.4453,-6.7557,3.5802,-0.7939
