Timestamp,Ax(m/s^2),Ay(m/s^2),Az(m/s^2),Gx(deg/s),Gy(deg/s),Gz(deg/s)
1745320819.7320,0.1939,0.1580,9.7109,-1.5878,-1.0153,0.1908
1745320819.8380,0.1676,0.1676,9.6630,-1.6489,-0.8244,0.1832
1745320819.9440,0.2298,0.1748,9.7324,-1.5649,-1.0534,0.0000
1745320820.0501,0.2490,0.2131,9.7133,-1.7099,-0.8931,0.1298
1745320820.1561,0.2466,0.1341,9.7061,-1.6260,-0.7481,0.3282
1745320820.2621,0.1221,0.1365,9.6702,-1.5954,-0.9313,0.1145
1745320820.3682,0.2346,0.1939,9.6462,-1.5802,-1.0763,0.2824
1745320820.4742,0.1748,0.1748,9.6750,-1.7099,-0.9313,0.1908
1745320820.5803,0.1891,0.1652,9.6750,-1.5649,-0.8931,0.0992
1745320820.6863,0.1700,0.2035,9.7061,-1.5191,-0.8626,0.0000
1745320820.7932,0.1580,0.1652,9.7037,-1.7405,-0.9771,0.1527
1745320820.8993,0.1532,0.0982,9.7540,-1.7023,-1.1985,-1.9160
1745320821.0057,0.2227,0.1101,9.6103,-1.5420,-0.9084,-0.0611
1745320821.1130,0.2179,0.1987,9.7252,-1.6412,-1.0611,-1.9237
1745320821.2191,0.2562,0.1867,9.6869,-1.5420,-0.9847,-1.8779
1745320821.3252,0.2346,0.1508,9.6845,-1.7023,-0.9313,0.3588
1745320821.4313,0.1748,0.2634,9.7133,-1.5802,-0.8931,0.2214
1745320821.5373,0.1724,0.1867,9.6247,-1.8015,-1.0687,0.1679
1745320821.6434,0.1963,0.1748,9.6415,-1.5573,-0.9237,0.2977
1745320821.7498,0.2370,0.1915,9.6630,-1.6947,-1.0000,0.1985
1745320821.8560,0.1724,0.2155,9.7109,-1.8168,-1.0992,0.2443
1745320821.9621,0.1676,0.1245,9.6989,-1.6489,-0.7786,0.1450
1745320822.0682,0.2346,0.2849,9.6127,-1.7176,-0.8779,0.2901
1745320822.1742,0.2179,0.1652,9.7085,-1.6794,-0.9160,0.2443
1745320822.2802,0.2203,0.1508,9.5361,-1.6336,-0.7710,0.2595
1745320822.3862,0.1891,0.1652,9.6893,-1.6794,-0.7634,0.3664
1745320822.4923,0.2203,0.2179,9.6989,-1.5649,-1.0076,0.2214
1745320822.5983,0.2801,0.1772,9.7971,-1.7634,-0.9389,0.4122
1745320822.7043,0.2131,0.1963,9.7492,-1.7405,-0.8321,0.2137
1745320822.8104,0.1915,0.1460,9.6199,-1.7176,-0.8626,-1.9084
1745320822.9165,0.1939,0.2083,9.7348,-1.7634,-1.0534,0.2137
1745320823.0225,0.2035,0.0527,9.6007,-1.6947,-0.6565,0.2290
1745320823.1285,0.1556,0.1077,9.7372,-1.6641,-0.9160,0.1756
1745320823.2345,0.1987,0.1963,9.6965,-1.5420,-0.8168,0.3893
1745320823.3406,0.2729,0.1341,9.8306,-1.7099,-0.8015,0.3511
1745320823.4466,0.2059,0.1724,9.7229,-1.6031,-0.9160,0.3053
1745320823.5526,0.2179,0.0287,9.5960,-1.6260,-0.8855,0.4122
1745320823.6587,0.1915,0.2083,9.6917,-1.7786,-0.8931,0.0382
1745320823.7647,0.1772,0.1317,9.7157,-1.5115,-0.9008,0.3130
1745320823.8708,0.2155,0.1987,9.7061,-1.5878,-0.9847,0.3359
1745320823.9768,0.2227,0.1820,9.6845,-1.5725,-0.9542,0.2824
1745320824.0829,0.2322,0.2011,9.6558,-1.6336,-0.8855,0.1069
1745320824.1901,0.2083,0.0239,9.6750,-1.7023,-1.0000,0.1908
1745320824.2971,0.1891,0.1987,9.6319,-1.6412,-0.7634,0.0611
1745320824.4034,0.1700,0.1484,9.6654,-1.5954,-0.8931,-1.8855
1745320824.5106,0.2083,0.1724,9.7564,-1.6412,-0.9313,0.2443
1745320824.6167,0.2514,0.1532,9.7372,-1.7328,-0.7939,0.2443
1745320824.7232,0.1867,0.0000,9.6822,-1.6870,-0.9389,0.1298
1745320824.8295,0.1508,0.1556,9.7252,-1.6641,-1.1450,0.2137
1745320824.9357,0.2777,0.1173,9.6367,-1.6870,-0.6718,0.0076
1745320825.0426,0.1987,0.1173,9.6247,-1.6718,-0.8855,0.3206
1745320825.1512,0.2083,0.2514,9.7588,-1.5496,-0.9466,0.3435
1745320825.2572,0.2035,0.1173,9.6989,-1.6183,-0.8550,0.2977
1745320825.3632,0.2873,0.1269,9.7013,-1.6336,-0.8321,0.3511
1745320825.4692,0.2514,0.1891,9.7444,-1.6183,-0.8092,0.1679
1745320825.5753,0.1748,0.2035,9.7229,-1.6794,-0.9847,0.3053
1745320825.6813,0.2251,0.1844,9.7252,-1.5344,-0.9847,0.2366
1745320825.7873,0.1676,0.1700,9.7229,-1.6183,-0.9160,0.5344
1745320825.8933,0.2418,0.1604,9.6702,-1.7176,-0.8626,0.2137
1745320825.9994,0.1820,0.2825,9.6438,-1.6870,-0.7481,-0.1221
1745320826.1054,0.0287,0.1820,9.7396,-1.6260,-0.8550,0.1985
1745320826.2114,0.2011,0.1460,9.7683,-1.7328,-1.0534,0.5115
1745320826.3175,0.2059,0.2083,9.7444,-1.8168,-0.8168,0.0305
1745320826.4235,0.2562,0.1724,9.6654,-1.6641,-0.8779,0.2977
1745320826.5296,0.2777,0.3041,9.5170,-1.7634,-1.0076,0.1145
1745320826.6356,0.2274,0.2035,9.6367,-1.6947,-0.8626,0.1603
1745320826.7417,0.2418,0.2083,9.6630,-1.5115,-0.9389,0.3588
1745320826.8478,0.1724,0.1915,9.7755,-1.6718,-1.0763,0.3664
1745320826.9538,0.2011,0.0048,9.6750,-1.6947,-0.8244,0.2824
1745320827.0599,0.2011,0.1820,9.7157,-1.6183,-0.7863,0.3282
1745320827.1676,0.1437,0.2179,9.7157,-1.5344,-0.8931,0.2519
1745320827.2740,0.2274,0.1915,9.7659,-1.6565,-0.8779,0.2290
1745320827.3802,0.2011,0.1604,9.7348,-1.6412,-0.8931,-1.8168
1745320827.4862,0.2298,0.1676,9.7229,-1.5420,-0.7863,0.2977
1745320827.5922,0.2658,0.1772,9.6702,-1.5496,-0.8168,0.1908
1745320827.6982,0.2682,0.1891,9.6415,-1.8397,-0.9084,0.1603
1745320827.8043,0.1652,0.2083,9.7157,-1.6641,-0.8015,0.2977
1745320827.9104,0.1820,0.1987,9.6750,-1.7405,-1.0687,0.1985
1745320828.0164,0.1987,0.1173,9.6534,-1.7252,-0.8855,0.1908
1745320828.1225,0.2083,0.1915,9.7731,-1.6031,-0.9695,0.2519
1745320828.2285,0.1796,0.1652,9.8138,-1.5878,-1.3359,0.1832
1745320828.3345,0.1700,0.1628,9.7013,-1.5954,-0.9389,-1.7405
1745320828.4405,0.2825,0.1484,9.6247,-1.6031,-0.9847,-1.9008
1745320828.5465,0.1772,0.1437,9.7851,-1.6107,-0.9466,0.1221
1745320828.6526,0.2298,0.2346,9.5265,-1.5725,-0.9618,0.4046
1745320828.7586,0.2083,0.1101,9.7324,-1.5191,-0.8931,1.9313
1745320828.8646,0.2466,0.1844,9.6989,-1.8321,-0.9160,0.2061
1745320828.9707,0.2131,0.2969,9.7492,-1.7557,-1.0076,0.1298
1745320829.0767,0.1963,0.1676,9.7133,-1.5420,-1.1603,0.2443
1745320829.1828,0.2203,0.2179,9.6678,-1.5802,-1.0382,0.1679
1745320829.2888,0.1748,0.1484,9.7229,-1.6565,-0.8473,0.0534
1745320829.3948,0.2203,0.0120,9.7707,-1.5802,-0.9160,0.0840
1745320829.5008,0.1796,0.2083,9.7085,-1.6260,-0.9847,-1.9313
1745320829.6069,0.2682,0.1532,9.7252,-1.6031,-0.9847,0.3969
1745320829.7129,0.1891,0.2083,9.6798,-1.5573,-1.1069,0.2137
1745320829.8189,0.2011,0.0024,9.6247,-1.6641,-0.8626,0.0916
1745320829.9250,0.2562,0.1508,9.7779,-1.8015,-0.7405,0.1679
1745320830.0327,0.2442,0.2059,9.6798,-1.6641,-0.9847,0.3664
1745320830.1415,0.2059,0.1987,9.6558,-1.6565,-0.9008,0.2519
1745320830.2476,0.1580,0.1772,9.7181,-1.5878,-0.8397,0.1145
1745320830.3537,0.2442,0.1245,9.6774,-1.6718,-0.8626,0.2748
1745320830.4600,0.1867,0.2322,9.6989,-1.6260,-0.9771,0.2214
1745320830.5664,0.2370,0.1987,9.7612,-1.8015,-0.7557,0.1908
1745320830.6726,0.2466,0.1652,9.6702,-1.7328,-0.9618,0.0076
1745320830.7789,0.2083,0.1915,9.6941,-1.7328,-0.9008,0.1679
1745320830.8872,0.2298,0.1628,9.6510,-1.5954,-1.0763,0.2901
1745320830.9932,0.2107,0.1891,9.7013,-1.5878,-0.9160,0.3511
1745320831.0993,0.1963,0.1604,9.6151,-1.6565,-0.8473,0.3359
1745320831.2053,0.2945,0.3041,9.7324,-1.6718,-0.8321,0.0076
1745320831.3114,0.2729,0.2969,9.5888,-1.7023,-0.9924,0.1603
1745320831.4174,0.1939,0.1891,9.7444,-1.5496,-0.9542,0.0916
1745320831.5234,0.0862,0.1508,9.6917,-1.6183,-0.8397,0.0305
1745320831.6294,0.1844,0.1269,9.7947,-1.5878,-1.1298,0.1527
1745320831.7355,0.2634,0.1437,9.7013,-1.7328,-1.1603,0.0992
1745320831.8415,0.1939,0.1580,9.6175,-1.5649,-0.7863,0.0840
1745320831.9475,0.1963,0.1652,9.7276,-1.5649,-0.9466,0.0992
1745320832.0536,0.1939,0.2131,9.7181,-1.6489,-0.8931,0.0229
1745320832.1597,0.1628,0.1580,9.5744,-1.5496,-0.9313,0.1679
1745320832.2657,0.2442,0.2203,9.7324,-1.6489,-0.9847,1.8702
1745320832.3717,0.1939,0.1796,9.7013,-1.6794,-0.9160,0.1832
1745320832.4777,0.2203,0.1628,9.5888,-1.6260,-0.8321,0.0611
1745320832.5838,0.1915,0.2155,9.7252,-1.6641,-0.8550,0.1679
1745320832.6899,0.1844,0.1580,9.7133,-1.7023,-1.0305,0.0611
1745320832.7959,0.2490,0.2370,9.7229,-1.7023,-1.0076,0.2901
1745320832.9020,0.2969,0.1652,9.7444,-1.6641,-0.8321,0.0000
1745320833.0080,0.2227,0.1389,9.6678,-1.7481,-0.9389,0.1221
1745320833.1141,0.1413,0.1628,9.7252,-1.6260,-0.8168,0.2137
1745320833.2202,0.2825,0.1556,9.6917,-1.6718,-0.8550,0.4885
1745320833.3270,0.2490,0.1077,9.7109,-1.6641,-0.9771,0.1221
1745320833.4333,0.1987,0.1604,9.7085,-1.6260,-0.8397,0.1069
1745320833.5395,0.3903,0.1772,9.6438,-1.5496,-0.9618,0.1145
1745320833.6456,0.2251,0.1748,9.6893,-1.6718,-0.9466,0.2595
1745320833.7517,0.2155,0.0958,9.7947,-1.6947,-0.9389,1.9466
1745320833.8584,0.2131,0.2035,9.7492,-1.7328,-1.0153,0.1221
1745320833.9651,0.1652,0.1915,9.7492,-1.6565,-0.8092,0.1298
1745320834.0725,0.2035,0.1628,9.6989,-1.6183,-0.8702,0.1069
1745320834.1834,0.1628,0.2274,9.7181,-1.5344,-1.1221,-0.0534
1745320834.2895,0.1532,0.1939,9.7324,-1.7099,-1.1221,0.1527
1745320834.3955,0.1820,0.1915,9.7636,-1.6565,-1.0763,0.1450
1745320834.5015,0.1891,0.1604,9.6965,-1.6641,-0.8244,0.2977
1745320834.6076,0.2466,0.3041,9.6750,-1.6718,-0.7939,0.2214
1745320834.7136,0.2155,0.1293,9.6917,-1.5878,-1.0534,0.1832
1745320834.8196,0.2155,0.1389,9.7731,-1.7176,-0.9847,0.2901
1745320834.9256,0.2322,0.1939,9.6893,-1.6947,-0.7710,-1.9084
1745320835.0316,0.1628,0.0096,9.7420,-1.7023,-0.9847,0.1908
1745320835.1377,0.2179,0.2059,9.6462,-1.7023,-0.8397,0.3893
1745320835.2437,0.0838,0.1939,9.7683,-1.5115,-1.1756,0.2595
1745320835.3497,0.1556,0.2203,9.7348,-1.6412,-0.9160,0.2977
1745320835.4557,0.2993,0.1532,9.6319,-1.6718,-0.8015,0.1908
1745320835.5618,0.1676,0.1915,9.6869,-1.8244,-0.6489,0.1985
1745320835.6678,0.2251,0.1724,9.7588,-1.5649,-0.8015,0.2748
1745320835.7738,0.1580,0.1915,9.6127,-1.5344,-0.9542,0.3511
1745320835.8799,0.2298,0.1652,9.6917,-1.7710,-0.8168,0.3893
1745320835.9859,0.1532,0.1796,9.7779,-1.6641,-0.9771,0.2901
1745320836.0919,0.1796,0.1173,9.6989,-1.6412,-0.9542,0.1298
1745320836.1979,0.2394,0.2179,9.7013,-1.7023,-0.9008,0.2061
1745320836.3040,0.0168,0.1556,9.7827,-1.7252,-1.0534,0.1985
1745320836.4100,0.1867,0.2035,9.6989,-1.7481,-0.7863,0.1908
1745320836.5161,0.2131,0.1987,9.5313,-1.8168,-0.9237,-1.9160
1745320836.6222,0.2083,0.1652,9.6223,-1.4351,-0.9084,1.9466
1745320836.7302,0.2514,0.1891,9.6031,-1.8931,-0.8550,0.1908
1745320836.8363,0.0215,0.1700,9.7396,-1.7099,-0.9084,0.1374
1745320836.9425,0.2993,0.1245,9.7492,-1.6412,-0.9618,0.3053
1745320837.0487,0.1604,0.2634,9.6654,-1.5802,-1.0611,0.1908
1745320837.1548,0.1987,0.1724,9.7468,-1.6794,-0.9389,0.0992
1745320837.2609,0.2442,0.1700,9.6726,-1.8702,-0.8168,0.0840
1745320837.3677,0.1580,0.0622,9.7731,-1.6794,-0.9618,0.2214
1745320837.4737,0.2969,0.1556,9.6798,-1.7634,-0.8931,0.0458
1745320837.5798,0.2203,0.1532,9.7013,-1.7023,-0.9389,0.2214
1745320837.6858,0.0431,0.1772,9.6917,-1.6107,-0.7405,0.0229
1745320837.7918,0.2873,0.1460,9.6678,-1.7939,-0.9008,0.0687
1745320837.8979,0.2011,0.1939,9.6989,-1.4809,-0.9160,0.2443
1745320838.0039,0.2274,0.1460,9.7229,-1.6107,-0.8931,-0.0305
1745320838.1099,0.2442,0.1532,9.6869,-1.5878,-0.9466,0.1221
1745320838.2159,0.2442,0.1676,9.7659,-1.6489,-0.8931,0.2366
1745320838.3220,0.1460,0.1820,9.7779,-1.7252,-0.9771,0.1298
1745320838.4280,0.1508,0.2155,9.6415,-1.5420,-1.1832,0.2137
1745320838.5340,0.2035,0.1508,9.6654,-1.4885,-1.1298,0.1221
1745320838.6400,0.2227,0.1460,9.8019,-1.7252,-1.0076,-1.8702
1745320838.7461,0.2059,0.1269,9.6127,-1.6565,-0.7710,0.2214
1745320838.8521,0.1532,0.1604,9.6726,-1.6489,-0.9847,0.1832
1745320838.9583,0.1772,0.1724,9.7396,-1.5115,-1.0611,0.2672
1745320839.0645,0.2274,0.1580,9.6941,-1.5649,-0.9695,0.3206
1745320839.1734,0.2107,0.1820,9.7157,-1.7176,-1.0534,0.2595
1745320839.2822,0.2538,0.1341,9.7205,-1.6565,-1.0534,0.1756
1745320839.3891,0.2131,0.1748,9.5912,-1.6412,-0.7099,-1.9008
1745320839.4982,0.1556,0.0072,9.6917,-1.6489,-0.9084,0.3817
1745320839.6043,0.1652,0.2059,9.5529,-1.5496,-0.8244,0.2748
1745320839.7105,0.2011,0.1987,9.6271,-1.5573,-0.8855,0.1679
1745320839.8166,0.1963,0.1963,9.7779,-1.6794,-0.9466,0.0153
1745320839.9227,0.1484,0.1413,9.7300,-1.6336,-0.8855,0.2519
1745320840.0292,0.1580,0.1724,9.6702,-1.6031,-0.6718,0.1527
1745320840.1356,0.2490,0.1652,9.7683,-1.6870,-0.9160,0.2824
1745320840.2417,0.1939,0.1628,9.6486,-1.6641,-0.8779,0.0534
1745320840.3477,0.2394,0.1700,9.6175,-1.7405,-0.9771,0.4122
1745320840.4537,0.3017,0.1724,9.7324,-1.6336,-1.0534,0.3969
1745320840.5598,0.1580,0.1556,9.7396,-1.7405,-0.7939,0.1374
1745320840.6658,0.1987,0.1125,9.6486,-1.6947,-0.9084,0.1756
1745320840.7718,0.2634,0.1341,9.7037,-1.7710,-0.9924,0.2595
1745320840.8779,0.2011,0.1939,9.7971,-1.6107,-0.8092,0.1527
1745320840.9839,0.1796,0.1341,9.6654,-1.5878,-0.9008,0.0000
1745320841.0899,0.2227,0.2203,9.6702,-1.5878,-0.9313,0.1450
1745320841.1960,0.2658,0.1508,9.7372,-1.8015,-0.9618,0.3282
1745320841.3020,0.2203,0.1628,9.7276,-1.7328,-0.6641,0.0687
1745320841.4080,0.2801,0.1149,9.6869,-1.6183,-0.7634,0.0229
1745320841.5141,0.2682,0.2777,9.5840,-1.6718,-0.6565,0.1145
1745320841.6201,0.1293,0.1939,9.6965,-1.5878,-0.7557,0.0611
1745320841.7262,0.2035,0.1939,9.7564,-1.7328,-1.1145,0.1603
1745320841.8322,0.2083,0.2586,9.6295,-1.6489,-0.6947,0.2290
1745320841.9383,0.1915,0.1867,9.6534,-1.6870,-0.8321,0.4122
1745320842.0443,0.1820,0.1221,9.7971,-1.4046,-1.0000,0.1145
1745320842.1504,0.2729,0.1580,9.7157,-1.6641,-0.8244,0.0076
1745320842.2565,0.2274,0.2083,9.6774,-1.7328,-0.8931,0.1985
1745320842.3626,0.2227,0.1844,9.7516,-1.6870,-1.0076,0.4046
1745320842.4688,0.2227,0.1700,9.6845,-1.7176,-0.9618,0.3511
1745320842.5748,0.2394,0.2155,9.7707,-1.8015,-0.7939,-1.8473
1745320842.6808,0.0072,0.0000,9.6151,-1.5267,-0.8321,0.3282
1745320842.7869,0.1604,0.1389,9.7899,-1.5344,-0.9313,0.2672
1745320842.8930,0.2035,0.3711,9.6391,-1.7481,-0.8779,0.0687
1745320843.0002,0.3208,0.1125,9.5960,-1.7023,-0.6947,0.1832
1745320843.1063,0.1604,0.1221,9.8043,-1.7023,-1.2366,0.4656
1745320843.2123,0.2777,0.1724,9.7276,-1.5725,-1.0382,0.0840
1745320843.3183,0.2777,0.1820,9.9000,-1.5496,-1.1069,0.1679
1745320843.4244,0.1867,0.1891,9.5433,-1.5420,-0.6031,1.9466
1745320843.5304,0.2179,0.2179,9.6678,-2.0153,-0.9542,0.1374
1745320843.6365,0.2969,0.0096,9.9311,-1.7023,-0.9008,-1.9389
1745320843.7425,0.1700,0.1365,9.7683,-1.5725,-1.0458,0.4962
1745320843.8485,0.1963,0.1556,9.9431,-1.6031,-1.3282,0.1145
1745320843.9546,0.1628,0.2179,9.7252,-1.7023,-0.9542,0.1298
1745320844.0606,0.2490,0.1748,9.5696,-1.6412,-0.9389,0.2824
1745320844.1666,0.1748,0.1245,9.8881,-1.3130,-1.2137,0.2519
1745320844.2727,0.2298,0.2107,9.6510,-1.5496,-0.6412,0.0153
1745320844.3787,0.2969,0.2945,9.8593,-1.4580,-0.8244,0.0458
1745320844.4847,0.1820,0.1915,9.8785,-1.5573,-3.8855,0.1603
1745320844.5908,0.1532,0.1532,9.6582,-1.5344,-1.0534,0.1832
1745320844.6968,0.2705,0.2155,9.5888,-1.6794,-0.9695,0.0840
1745320844.8029,0.2538,0.2969,9.6295,-1.7863,-0.7405,1.9466
1745320844.9089,0.1963,0.1532,9.9240,-1.4198,-1.6947,0.0916
1745320845.0150,0.3041,0.1820,9.8210,-1.5878,-1.0000,0.3817
1745320845.1227,0.2825,0.2203,9.5170,-1.5191,-0.3130,0.0382
1745320845.2289,0.2705,0.0718,9.6630,-1.7176,-0.3969,0.0382
1745320845.3352,0.0622,0.2227,9.8569,-1.2137,-1.3053,0.1985
1745320845.4417,0.1891,0.1604,9.8761,-1.5115,-0.9389,0.2290
1745320845.5482,0.2562,0.1580,9.5385,-1.6107,-0.8550,1.8702
1745320845.6546,0.1676,0.1915,9.5553,-1.4962,-0.7939,0.1298
1745320845.7606,0.2083,0.1939,9.7995,-1.7786,-1.1069,0.1145
1745320845.8667,0.0694,0.0335,10.1514,-1.0534,-2.0763,0.2977
1745320845.9727,0.2610,0.2274,9.3733,-1.7710,-0.5802,0.0382
1745320846.0787,0.2610,0.2418,9.4715,-2.2137,-0.6565,0.1298
1745320846.1848,0.1293,0.1006,9.7827,-1.5191,-1.1832,0.3817
1745320846.2908,0.3256,0.2155,9.7324,-1.7634,-0.8168,0.0916
1745320846.3968,0.1963,0.2179,9.5193,-3.8931,-1.0382,0.2061
1745320846.5028,0.1867,0.1700,9.7540,-1.6641,-1.0534,0.2519
1745320846.6088,0.1796,0.1532,9.5936,-1.5649,-0.4885,0.2214
1745320846.7148,0.2897,0.1293,9.9024,-1.2748,-1.3130,0.2443
1745320846.8209,0.0886,0.2131,9.6702,-1.1756,-0.7023,0.3282
1745320846.9269,0.1293,0.1891,9.6510,-1.5038,-0.8626,0.1527
1745320847.0330,0.1341,0.0790,9.9359,-1.4885,-0.8015,0.1527
1745320847.1390,-0.0455,0.1173,9.9790,-1.3359,-2.3130,0.5725
1745320847.2451,0.2418,0.4405,9.6558,-1.5878,-0.9924,0.3893
1745320847.3522,0.2729,0.1724,9.7205,-1.9084,-0.9542,0.3053
1745320847.4595,0.1891,0.1676,9.5193,-1.6641,-1.1603,0.0153
1745320847.5703,0.3017,0.2562,9.6175,-1.6031,-0.9237,0.2061
1745320847.6782,0.2298,0.1867,9.7516,-1.7863,-0.8550,0.2061
1745320847.7843,0.2059,0.1221,9.7492,-1.6947,-1.1832,0.2137
1745320847.8904,0.2729,0.2011,9.6343,-1.6183,-0.7481,0.3435
1745320847.9964,0.2251,0.1700,9.7564,-1.6947,-1.0611,0.1756
1745320848.1027,0.2011,0.2059,9.5672,-1.6336,-0.7710,0.1832
1745320848.2093,0.1772,0.1772,9.6175,-1.7176,-1.2061,-1.8092
1745320848.3155,0.1844,0.2107,9.7133,-2.1298,-1.5267,0.2748
1745320848.4223,0.1269,0.1413,9.6534,-1.8550,-1.2061,0.0687
1745320848.5283,0.1652,0.1580,9.6438,-1.7481,-0.7939,0.0534
1745320848.6343,0.2682,0.2251,9.5577,-1.7252,-0.7405,0.3359
1745320848.7404,0.1939,0.2059,9.7683,-1.5115,-1.0534,0.0763
1745320848.8464,0.2993,0.1173,9.6822,-1.6718,-1.0382,0.3435
1745320848.9524,0.1724,0.1724,9.7324,-1.6870,-0.8397,0.1832
1745320849.0584,-0.0934,0.6656,9.6630,-1.5115,-1.1756,0.5420
1745320849.1645,0.3711,0.0072,9.7061,-1.7023,-0.6031,0.4198
1745320849.2705,0.1772,0.2514,9.6367,-1.8473,-1.0000,0.3053
1745320849.3765,0.1915,0.1700,9.6582,-1.7023,-0.9389,0.3359
1745320849.4826,0.2083,0.1173,9.9168,-1.6183,-0.9695,0.1756
1745320849.5886,0.1987,0.2131,9.8019,-1.7252,-0.8626,-1.8779
1745320849.6946,0.2011,0.2346,9.7085,-1.6183,-1.0229,-1.9313
1745320849.8006,0.2586,0.1365,9.7803,-1.5954,-0.8092,0.2748
1745320849.9067,0.2634,0.2993,9.6726,-1.6565,-0.8779,0.3282
1745320850.0127,0.2011,0.2179,9.5505,-1.6489,-0.8779,0.4504
1745320850.1187,0.2370,0.1772,9.6989,-1.5954,-0.7176,0.4122
1745320850.2248,0.1580,0.1772,9.7085,-1.4427,-1.1145,0.2824
1745320850.3310,0.2921,0.1700,9.7013,-1.6183,-0.7176,-1.8779
1745320850.4371,0.1676,0.1891,9.7803,-1.5725,-0.8321,1.9237
1745320850.5432,0.2394,0.1556,9.6869,-1.5649,-0.8702,0.0534
1745320850.6493,0.2179,0.1748,9.7300,-1.7176,-0.9542,0.0763
1745320850.7553,0.1724,0.1484,9.7899,-1.7099,-0.8855,0.4122
1745320850.8674,0.2873,0.1676,9.6917,-1.5573,-1.0153,0.1832
1745320850.9734,0.2777,0.0192,9.5217,-1.6870,-0.9008,0.2366
1745320851.0795,0.2155,0.0958,9.7109,-1.6489,-0.9237,0.0687
1745320851.1855,0.1939,0.1365,9.6726,-1.6641,-1.0763,0.1527
1745320851.2915,0.2394,0.1820,9.6343,-1.7405,-0.8473,0.1832
1745320851.3975,0.1676,0.0168,9.7276,-1.6641,-1.0458,0.1679
1745320851.5036,0.2442,0.2083,9.6893,-1.5802,-0.8092,0.2214
1745320851.6096,0.1891,0.1604,9.6774,-1.6947,-0.9008,0.1374
1745320851.7156,0.1963,0.2945,9.7061,-1.8397,-1.0534,0.1374
1745320851.8216,0.1844,0.0072,9.6822,-1.6565,-0.6641,0.1908
1745320851.9276,0.2777,0.1580,9.7037,-1.5038,-1.0458,0.0000
1745320852.0336,0.2610,0.1844,9.6295,-1.7176,-0.9160,0.1527
1745320852.1397,0.2155,0.0287,9.6702,-1.6947,-0.8321,0.0916
1745320852.2457,0.2035,0.2107,9.7037,-1.5954,-0.9084,0.1069
1745320852.3517,0.2298,0.2274,9.7109,-1.7405,-0.8779,0.1298
1745320852.4577,0.1293,0.1053,9.7181,-1.6947,-1.0229,0.2137
1745320852.5638,0.3687,0.2418,9.2201,-1.9389,-0.0229,-0.2061
1745320852.6698,0.1221,0.0024,9.7779,-1.5496,-1.3740,0.0687
1745320852.7758,0.2227,0.0120,9.7731,-1.4351,-1.0687,0.2290
1745320852.8819,0.3424,0.1101,9.6199,-1.8168,-1.0763,0.0382
1745320852.9880,0.0431,0.1125,9.9192,-1.6641,-1.0229,0.1298
1745320853.0940,0.2131,0.1915,9.7229,-1.5649,-1.0458,0.3130
1745320853.2001,0.2777,0.2011,9.7133,-1.8168,-0.7176,0.1145
1745320853.3064,0.2107,0.0048,9.6223,-1.6260,-1.0534,0.2290
1745320853.4128,0.1532,0.1317,9.7659,-1.6641,-0.8702,-0.1450
1745320853.5188,0.2059,0.2274,9.6989,-1.7099,-0.7481,0.1298
1745320853.6249,0.1915,0.1772,9.5912,-1.7939,-1.0763,0.3511
1745320853.7309,0.1963,0.0024,9.5600,-1.7252,-1.1374,0.0382
1745320853.8370,0.1508,0.0622,9.8545,-1.4427,-1.1756,0.0534
1745320853.9430,0.3567,0.1939,9.2320,-1.8550,-1.9237,0.0687
1745320854.0490,0.1987,0.0766,9.8330,-1.7481,-1.4809,0.3740
1745320854.1550,0.2586,0.0982,9.6055,-1.8779,-0.4962,-0.1374
1745320854.2610,0.1796,0.3735,9.7492,-1.5573,-1.0534,0.3359
1745320854.3671,0.2227,0.1006,10.2448,-1.4962,-2.2672,0.3588
1745320854.4731,0.0862,0.2729,9.5696,-2.0076,-1.2443,0.0534
1745320854.5791,0.3448,0.2227,9.7731,-1.5802,-1.1756,0.3206
1745320854.6852,0.2538,0.1293,9.5241,-0.0076,-0.4427,-1.8626
1745320854.7912,0.4166,0.0742,8.9807,-2.0840,0.4122,0.1908
1745320854.8972,0.4142,0.2322,9.6726,-1.6031,-0.6565,0.4809
1745320855.0032,0.1987,0.2538,9.6103,-1.4427,-1.0840,0.2290
1745320855.1092,0.1006,0.0455,9.8354,-1.6947,-1.0611,0.3969
1745320855.2153,0.2562,0.1508,9.4571,-1.6718,-0.8702,-1.7710
1745320855.3213,0.3543,0.1532,9.4332,-1.7328,-0.1298,0.2443
1745320855.4302,0.1891,0.1365,9.5313,-1.7023,-0.5344,1.9313
1745320855.5365,0.1508,0.1676,9.7612,-1.3893,-1.3130,0.1832
