Timestamp,Ax(m/s^2),Ay(m/s^2),Az(m/s^2),Gx(deg/s),Gy(deg/s),Gz(deg/s)
1745409428.4066,0.2873,0.2873,9.3661,-2.3053,0.2061,0.1450
1745409428.5126,-0.1149,0.1125,10.3358,-2.1069,-0.7481,0.3282
1745409428.6187,0.1389,0.3663,9.3206,-2.4046,-0.2061,0.2137
1745409428.7247,0.0096,-0.0910,10.3501,-1.5573,-0.7252,0.4656
1745409428.8308,0.0934,0.4501,9.4236,-2.2214,-1.0153,0.2061
1745409428.9368,-0.0694,0.0982,10.2711,-2.0840,-0.0916,0.3817
1745409429.0429,0.2370,0.1915,9.5289,-2.4122,-1.1756,0.4809
1745409429.1491,0.1197,0.2346,10.2496,-1.4504,-1.7176,0.2824
1745409429.2552,0.1891,0.4262,9.9742,-2.6641,-1.9313,0.3588
1745409429.3614,0.3184,0.2107,9.3709,-1.6870,-0.6183,0.3282
1745409429.4675,0.3759,0.2346,9.9886,-3.0000,1.2366,0.2366
1745409429.5735,0.2801,0.2801,9.5720,-2.0305,-0.6641,0.3435
1745409429.6796,0.0000,0.0934,10.2496,-1.8626,-1.4809,0.3588
1745409429.7927,0.1413,0.3663,9.6007,-2.6412,-1.6489,0.2672
1745409429.8987,0.2705,0.1460,10.0844,-1.0458,-3.8855,0.3817
1745409430.0048,0.1963,0.3424,10.0772,-2.8779,0.2672,0.2061
1745409430.1108,0.4214,0.2418,9.6295,-1.8168,-0.4733,0.2595
1745409430.2168,0.2203,0.2418,10.0221,-2.7939,1.0687,0.2901
1745409430.3229,0.1341,0.2322,9.6893,-1.6794,-0.8473,0.1985
1745409430.4289,0.2322,0.1963,10.1275,-2.5115,1.5267,0.1908
1745409430.5349,0.3711,0.4022,9.2632,-2.3817,0.3206,0.2595
1745409430.6410,-0.0814,0.1437,10.2544,-2.2137,-0.5420,0.3817
1745409430.7470,0.1867,0.3352,9.4691,-2.3359,0.0763,0.1832
1745409430.8531,0.0479,-0.1173,10.4076,-1.7786,-1.5115,0.3206
1745409430.9591,0.1221,0.4525,9.3637,-2.2137,-1.0916,0.2290
1745409431.0677,-0.0838,0.1125,10.1993,-1.4275,-3.3893,0.3664
1745409431.1756,0.1437,0.2155,9.8761,-2.4351,-0.2748,-1.6260
1745409431.2838,0.5507,0.2945,9.0812,-2.6336,0.3282,0.3206
1745409431.3898,-0.0359,0.1580,10.3813,-1.9389,1.8473,0.2290
1745409431.4959,0.1963,0.3831,9.4882,-2.3130,0.1221,0.3740
1745409431.6020,0.1197,-0.0192,10.2448,-1.6718,-1.5115,0.5802
1745409431.7081,0.1125,0.3519,9.5409,-2.1527,-1.0916,0.2137
1745409431.8141,-0.0311,0.1077,10.3022,-1.8702,-2.3817,0.4198
1745409431.9202,0.2849,0.2155,9.5170,-2.1832,-1.1756,0.3664
1745409432.0263,0.1077,0.1245,10.2855,-1.0000,-2.0611,0.1374
1745409432.1323,-0.0383,0.4142,9.8545,-2.3588,-0.6183,0.5267
1745409432.2383,0.2658,0.0838,9.6606,-1.5267,-1.0153,0.2061
1745409432.3444,0.2131,0.3639,9.4284,-3.1145,-0.1679,0.1374
1745409432.4504,0.2777,0.3089,9.7899,-1.4198,-0.6260,0.3282
1745409432.5565,0.2346,0.1915,9.8497,-2.3817,0.7481,0.2214
1745409432.6625,0.3807,0.2993,9.4308,-2.2901,0.5344,0.3664
1745409432.7686,0.0311,0.3687,10.2927,-2.0611,0.3740,0.1527
1745409432.8746,0.2059,0.2682,9.4834,-2.0840,0.1069,0.1374
1745409432.9807,0.0694,-0.0599,10.5321,-1.9618,-0.9542,0.5115
1745409433.0867,0.1149,0.4812,9.6223,-2.1985,-0.9847,0.3740
1745409433.1957,-0.0311,0.2945,10.1347,-3.8931,-1.9847,0.3588
1745409433.3019,0.2107,0.2945,9.5409,-2.7557,-1.4198,0.2519
1745409433.4080,0.2059,0.1628,9.8426,-1.1603,-1.0534,0.1908
1745409433.5152,0.2155,0.4166,10.1203,-2.5573,0.6870,0.4046
1745409433.6214,0.3280,0.2274,9.4858,-1.9695,0.1756,0.3511
1745409433.7276,0.1939,0.0144,10.4914,-3.7786,-0.3969,0.2443
1745409433.8380,0.1676,0.3759,9.6343,-0.0153,-1.1527,0.2595
1745409433.9450,0.0311,0.0646,10.1897,-2.2595,-1.6794,0.4885
1745409434.0510,0.3112,0.2442,9.3996,-2.2290,-0.8168,0.3435
1745409434.1570,-0.0527,0.1987,10.4244,-1.2672,-2.6947,0.3740
1745409434.2631,-0.0239,0.3950,9.6869,-2.8931,-0.8626,0.3969
1745409434.3692,0.1460,-0.0024,9.9024,-1.4275,-1.6031,0.3664
1745409434.4752,0.2346,0.1987,9.7061,-2.5496,0.4122,0.0611
1745409434.5812,0.0503,0.2610,9.9192,-1.5191,-0.4580,0.1145
1745409434.6873,0.1796,0.2227,9.9527,-2.2061,1.4351,0.2977
1745409434.7934,0.3424,0.3160,9.3877,-2.2214,0.1985,0.3053
1745409434.8994,-0.0048,0.2993,10.3214,-2.1450,-0.5878,0.3130
1745409435.0054,0.1652,0.3926,9.1602,-2.4733,-0.5344,0.2901
1745409435.1115,0.0144,-0.1365,10.4172,-1.5191,-0.9695,0.4809
1745409435.2175,-0.0144,0.3711,9.4763,-2.1908,-0.9084,0.2214
1745409435.3237,-0.0120,0.0551,10.2161,-2.0382,-1.3817,0.3588
1745409435.4298,0.2682,0.2753,9.4786,-0.0153,-0.7481,0.0992
1745409435.5358,-0.1460,0.1030,10.4746,-1.1908,-2.6336,0.2901
1745409435.6419,0.0551,0.3783,9.6774,-2.5725,-0.4809,0.1145
1745409435.7482,0.1173,0.0838,9.7731,-1.1832,-0.9466,0.4580
1745409435.8571,0.1939,0.2538,10.0006,-2.3435,1.3435,1.9389
1745409435.9662,0.0431,0.4094,9.2751,-0.1298,-0.9542,0.4198
1745409436.0722,0.0886,-0.0838,10.3597,-1.7481,0.1679,0.0840
1745409436.1782,0.1939,0.2705,9.6223,-2.3740,0.1832,0.0382
1745409436.2842,-0.1125,0.1580,10.2113,-1.5267,-2.4885,0.7328
1745409436.3903,0.0215,0.3328,9.4882,-2.7939,-0.7023,0.3817
1745409436.4963,0.1772,0.1006,9.9934,-0.8855,-2.2672,0.2595
1745409436.6024,0.1006,0.5746,9.6199,-2.8855,-0.3435,0.1298
1745409436.7085,0.1006,0.1748,10.1801,-1.4962,-0.8626,0.5344
1745409436.8145,0.1963,0.2682,9.8593,-2.9771,0.4427,0.4733
1745409436.9205,0.4190,0.3089,9.3757,-1.9466,-0.7710,0.3053
1745409437.0265,0.0886,0.2801,10.3980,-2.1832,0.7557,0.4351
1745409437.1326,0.3089,0.2394,9.3087,-0.0992,0.1069,0.2901
1745409437.2386,0.1748,0.1245,10.2400,-2.3206,1.1069,0.3435
1745409437.3446,0.1628,0.3232,9.6343,-1.8244,-0.8779,0.1832
1745409437.4506,-0.0527,0.2107,10.1754,-2.0611,0.6031,0.2748
1745409437.5567,0.2849,0.2586,9.5744,-2.3511,0.2824,0.5115
1745409437.6628,-0.0766,0.0431,10.5393,-1.3435,-2.1756,0.2672
1745409437.7689,0.0383,0.3448,9.5505,-2.3817,-0.6718,0.2137
1745409437.8779,0.3328,0.0431,9.6822,-1.2977,-1.8092,0.4656
1745409437.9839,0.2227,0.2849,9.6391,-2.8855,0.3664,0.1374
1745409438.0899,0.1460,0.3424,9.7875,-1.6107,-0.3817,0.4122
1745409438.1960,0.3184,0.1915,9.9623,-2.3130,1.3969,0.0534
1745409438.3020,0.3711,0.2514,9.2344,-2.2824,0.6031,0.1756
1745409438.4081,-0.0575,0.0862,10.3358,-2.1450,-0.5191,0.2137
1745409438.5141,0.1820,0.3424,9.4595,-2.3359,0.1908,0.2290
1745409438.6201,0.1221,-0.0359,10.3477,-1.7405,-0.7863,0.0840
1745409438.7262,0.0144,0.3926,9.5409,-1.9771,-0.9313,0.4580
1745409438.8322,-0.0192,-0.0551,10.4291,-2.0000,-1.5573,0.6183
1745409438.9383,0.2729,0.2729,9.9551,-1.9618,-0.7176,0.4962
1745409439.0443,-0.1101,0.0670,10.4291,-1.1603,-2.9313,0.2366
1745409439.1504,0.0407,0.2035,9.6750,-2.1221,-0.6794,0.0305
1745409439.2566,0.1221,0.0407,9.8593,-1.2824,-2.1908,0.3511
1745409439.3628,0.2179,0.3903,9.3541,-3.1527,-0.1069,0.3282
1745409439.4688,0.1101,0.2610,10.1131,-1.1832,-0.5115,0.4198
1745409439.5749,0.2035,0.2753,9.8904,-2.3206,1.2443,0.3435
1745409439.6813,0.4405,0.2610,9.3470,-2.2977,0.4427,0.2901
1745409439.7875,-0.1532,0.0000,10.4627,-1.6489,-1.6489,0.2824
1745409439.8960,-0.0144,0.3807,9.6415,-2.3130,-0.5344,0.3359
1745409440.0020,0.0718,0.0838,10.2137,-1.5420,-2.3206,0.3893
1745409440.1080,0.0646,0.3855,9.7348,-2.5802,-0.7557,0.1450
1745409440.2141,-0.0096,0.1389,10.4555,-1.2672,-1.6870,0.3359
1745409440.3201,0.2370,0.2897,9.5241,-3.0916,-0.3206,0.2214
1745409440.4261,0.2394,0.2418,9.5146,-1.7328,-0.7023,0.1069
1745409440.5321,0.1149,0.2466,9.9599,-2.5725,0.6412,-1.9313
1745409440.6381,0.3328,0.2107,9.4068,-0.0305,0.0611,0.1298
1745409440.7442,0.4118,0.0551,10.3118,-2.2443,0.8702,0.0763
1745409440.8502,0.1532,0.5124,9.3877,-2.2977,-0.9237,0.2595
1745409440.9562,-0.1532,0.1293,10.1466,-2.0305,-1.1450,0.3130
1745409441.0623,0.3615,0.2203,9.8641,-2.1221,-0.3817,0.4427
1745409441.1683,-0.0503,0.0814,10.5321,-1.0992,-2.7634,0.4656
1745409441.2744,0.0263,0.3926,9.6822,-2.6336,-0.6489,0.3053
1745409441.3804,0.2825,-0.1197,9.6941,-1.3664,-3.7863,0.2519
1745409441.4866,0.3256,0.3184,9.6822,-2.8321,-1.7176,0.2519
1745409441.5926,0.0766,0.2658,9.9862,-1.2061,-0.7176,0.5725
1745409441.6987,0.1867,0.2897,9.7037,-2.5649,1.3053,-0.1679
1745409441.8077,0.5914,0.4357,9.3877,-2.2901,0.8473,0.0611
1745409441.9138,-0.0311,0.0096,10.4674,-1.8550,-1.2977,0.5496
1745409442.0203,0.0359,0.3424,9.7707,-2.3435,-0.4351,0.2214
1745409442.1294,0.1125,0.0096,9.9982,-1.5115,-2.7710,0.6260
1745409442.2354,0.1484,0.4094,9.4715,-2.8015,-1.1374,0.2214
1745409442.3415,0.0431,0.0622,10.3238,-1.4733,-1.4351,0.3817
1745409442.4476,0.2394,0.2897,9.7157,-2.3969,-0.3893,0.1832
1745409442.5536,0.1700,0.3065,9.3996,-1.8321,-0.0916,0.2137
1745409442.6597,0.0311,0.2801,10.5584,-2.2214,1.0305,0.1603
1745409442.7658,0.3472,0.1700,9.4595,-2.0000,0.2901,0.1298
1745409442.8718,0.1293,0.0431,10.3406,-2.2901,0.3511,0.4504
1745409442.9778,0.1221,0.3759,9.4667,-1.9542,-1.0382,0.3130
1745409443.0838,-0.0575,0.0862,10.1466,-2.2061,-1.0992,0.2595
1745409443.1899,0.2610,0.1820,9.6845,-1.9237,-1.0153,0.2443
1745409443.2959,0.0527,0.0479,10.2376,-1.3740,-2.7328,0.4275
1745409443.4019,0.2682,0.3711,9.7779,-2.6947,-0.7405,0.1374
1745409443.5080,0.1748,0.0096,9.7659,-1.4885,-1.3893,0.2595
1745409443.6157,0.2562,0.3519,9.6630,-3.0611,0.9618,0.2290
1745409443.7218,0.2227,0.2011,9.7492,-1.7099,-1.0000,0.2443
1745409443.8278,0.2011,0.1915,10.1347,-2.3206,1.7634,0.3206
1745409443.9338,0.3089,0.2179,9.2823,-2.4504,0.6565,0.1069
1745409444.0398,-0.0718,0.1077,10.2472,-1.9847,-1.9008,0.4198
1745409444.1488,0.0886,0.3687,9.4427,-2.7023,-0.1374,0.4351
1745409444.2549,0.0622,-0.0718,10.3118,-1.1221,-3.1603,0.5267
1745409444.3609,0.1460,0.4549,9.5600,-2.4122,-1.1527,0.1527
1745409444.4669,-0.0575,0.1389,10.3956,-1.7786,-1.6565,0.2366
1745409444.5729,0.2107,0.3376,9.4715,-2.5878,-1.4656,0.2824
1745409444.6789,0.2346,0.1628,9.8761,-1.0305,-1.2672,0.2519
1745409444.7849,0.1508,0.3280,9.9000,-2.6565,-1.8855,0.1527
1745409444.8910,0.3424,0.2777,9.4020,-1.6489,-1.9237,0.2366
1745409444.9970,0.1173,0.2777,9.7827,-2.9160,1.3817,0.3435
1745409445.1030,0.2586,0.2107,9.4643,-1.7863,-0.7328,0.2824
1745409445.2091,0.1389,0.1365,10.2161,-2.2443,0.8168,0.2214
1745409445.3151,0.3376,0.4070,9.3901,-2.4809,0.4122,0.1908
1745409445.4211,-0.1796,0.1221,10.3789,-1.8855,-1.0611,0.2137
1745409445.5271,0.2035,0.4334,9.3134,-2.6565,-0.2901,0.4275
1745409445.6332,0.0527,-0.0862,10.5082,-1.3588,-2.4122,0.2977
1745409445.7392,0.1197,0.3831,9.5624,-2.3664,-0.7939,0.5344
1745409445.8453,-0.1796,0.0239,10.1418,-1.9924,-3.8244,0.2519
1745409445.9514,0.2274,0.1987,9.3589,-2.1603,-1.4580,0.4198
1745409446.0575,0.1772,0.1437,9.9503,-1.2595,-1.4504,0.3359
1745409446.1636,0.1604,0.2753,9.8210,-2.7863,-0.0992,0.2977
1745409446.2698,0.4046,0.2442,9.4092,-1.9084,0.1832,0.2901
1745409446.3771,0.2370,0.2131,9.8785,-2.7939,1.2214,0.0229
1745409446.4831,0.0455,0.3567,9.7157,-1.7939,-1.0000,0.2061
1745409446.5892,0.1867,0.1341,10.2448,-3.8931,0.3511,0.2824
1745409446.6952,0.2227,0.2705,9.6486,-2.0382,0.0076,0.2137
1745409446.8012,-0.0934,0.1149,10.4244,-1.6107,-1.7863,0.3740
1745409446.9073,0.2490,0.3400,9.4427,-2.4275,-0.6794,0.0992
1745409447.0133,0.0599,0.0263,10.1011,-1.5344,-2.8397,0.4656
1745409447.1194,0.2394,0.4525,9.5840,-2.5191,-1.0076,0.0382
1745409447.2254,-0.0503,0.1149,10.4052,-1.6183,-1.9618,0.4580
1745409447.3314,0.0311,0.3711,9.3757,-2.9542,-1.2443,0.2519
1745409447.4375,0.1844,0.1796,9.6271,-1.5267,-1.5115,0.3817
1745409447.5437,0.1293,0.2370,10.0700,-2.6718,0.3206,0.3053
1745409447.6498,0.3065,0.2921,9.4164,-1.8168,0.0992,0.3053
1745409447.7559,0.2442,0.2586,10.2065,-2.3893,1.0611,0.0076
1745409447.8620,0.2825,0.3783,9.3254,-1.9313,-0.9466,0.2672
1745409447.9680,0.0359,0.0359,10.3453,-1.7481,0.3130,0.3893
1745409448.0740,0.2921,0.2322,9.6199,-2.3359,-0.1450,0.2977
1745409448.1802,-0.1484,0.1460,10.3789,-1.3282,-2.2824,0.3435
1745409448.2864,0.2251,0.4046,9.5241,-3.0534,-0.5573,0.1985
1745409448.3951,0.3136,0.0527,9.9240,-1.3130,-1.1298,0.2595
1745409448.5042,0.4453,0.3304,9.7348,-2.8397,0.5725,0.2519
1745409448.6107,0.2203,0.3496,9.7827,-1.8321,-0.5038,0.1069
1745409448.7167,0.3136,0.3663,9.9551,-2.5420,0.9084,0.2748
1745409448.8228,0.2753,0.2897,9.2943,-0.0458,-0.1756,0.4275
1745409448.9288,0.1197,0.3041,10.2400,-2.2290,0.3435,0.1756
1745409449.0349,0.3160,0.2083,9.4786,-1.8321,-0.5420,0.2137
1745409449.1409,0.2825,0.2298,9.9024,-2.6412,0.5038,0.3359
1745409449.2469,0.0862,0.3352,9.5385,-1.8168,-0.9237,0.3435
1745409449.3530,0.3136,0.2993,9.8761,-2.5878,1.6489,1.9160
1745409449.4591,0.3519,0.2059,9.5050,-2.0000,0.4656,0.2290
1745409449.5652,0.0646,0.1867,10.3022,-2.1527,-0.3359,0.1221
1745409449.6712,0.2729,0.3448,9.2512,-2.5115,-0.2137,0.3893
1745409449.7773,0.1317,-0.0239,10.3501,-1.5496,-0.6412,0.2595
1745409449.8833,0.0934,0.4812,9.5217,-2.1985,-1.3130,0.3588
1745409449.9894,-0.0551,-0.1484,10.1945,-2.2061,-1.5496,0.5267
1745409450.0957,0.3017,0.2993,9.6438,-2.0763,-0.9695,0.3969
1745409450.2037,0.0048,0.0862,10.1945,-1.2137,-2.5267,0.6107
1745409450.3099,0.0790,0.3472,9.6486,-2.4656,-0.8092,0.3664
1745409450.4160,0.1030,0.1389,9.9240,-1.3817,-1.6031,0.1832
1745409450.5225,0.2634,0.4190,9.6223,-2.9618,0.0763,0.2366
1745409450.6288,0.1101,0.2729,9.7947,-1.2137,-1.0153,0.2595
1745409450.7364,0.2634,0.1867,10.2568,-2.3893,1.1221,0.2672
1745409450.8455,0.3735,0.2059,9.4116,-2.3511,0.3206,0.4809
1745409450.9515,0.0335,0.1796,10.2927,-1.8244,0.6183,0.0992
1745409451.0575,0.1748,0.3615,9.3709,-2.3588,0.3206,0.1832
1745409451.1636,0.1437,0.0455,10.3453,-3.8931,0.0382,0.1985
1745409451.2696,0.0048,0.4549,9.2991,-2.1756,-0.6641,0.3511
1745409451.3757,-0.1365,0.0646,10.1275,-2.1374,-0.4046,0.2366
1745409451.4817,0.2514,0.2969,9.6845,-2.2748,1.8397,0.4580
1745409451.5878,-0.0886,0.0551,10.5632,-1.5267,-1.9160,0.1985
1745409451.6939,0.1269,0.3687,9.5840,-2.1985,-0.4504,0.3130
1745409451.8000,0.0766,-0.0814,10.3669,-1.5115,-2.3359,0.5344
1745409451.9061,0.1963,0.5986,9.4882,-2.2443,-0.9008,0.2061
1745409452.0121,-0.1580,0.0599,10.4148,-3.9084,-1.7328,0.2748
1745409452.1181,0.2107,0.2753,9.6223,-2.0229,-1.3130,0.4962
1745409452.2242,0.0024,0.0622,10.3813,-1.2061,-2.3817,0.5344
1745409452.3302,0.0239,0.3496,9.7540,-2.6641,-0.6107,0.1908
1745409452.4363,0.0335,0.0287,10.1035,-1.0687,-2.3053,0.3282
1745409452.5424,0.2945,0.4453,9.3757,-2.6794,-0.9466,0.3817
1745409452.6485,-0.0934,0.0311,10.3406,-1.3740,-2.0076,0.3664
1745409452.7550,0.3615,0.3376,9.7396,-2.6031,0.6641,0.1527
1745409452.8639,0.2753,0.1867,9.5696,-1.9924,-1.7405,0.3206
1745409452.9730,0.0168,0.1652,10.3262,-2.2366,0.6260,0.2290
1745409453.0790,0.1580,0.2729,9.2129,-2.1908,-0.2214,0.2977
1745409453.1851,0.1987,0.0455,10.3262,-2.1298,0.5344,0.2519
1745409453.2911,0.0646,0.4094,9.7995,-2.0153,-0.9008,0.2901
1745409453.3972,-0.1317,-0.0072,10.1658,-2.1145,1.8473,0.4427
1745409453.5032,0.3807,0.2274,9.5672,-3.8855,1.9313,0.0992
1745409453.6092,-0.0790,0.1221,10.4076,-1.3282,-1.6947,0.4351
1745409453.7153,0.1173,0.3855,9.4763,-2.4275,-0.1985,0.2214
1745409453.8214,0.1077,-0.1030,10.3717,-1.7328,-1.8321,0.2443
1745409453.9274,0.0862,0.3855,9.4954,-2.1603,-0.7710,0.1374
1745409454.0335,-0.1317,0.0215,10.4004,-1.9389,-1.6718,0.2595
1745409454.1395,0.2298,0.1915,9.7683,-1.8168,-0.3893,0.4656
1745409454.2455,-0.0359,0.0575,10.5872,-1.3206,-1.8702,0.2901
1745409454.3517,0.0383,0.2873,9.5600,-2.2061,-0.1374,0.1527
1745409454.4578,0.1413,-0.0742,10.2208,-1.5420,-2.3359,0.3893
1745409454.5677,0.2011,0.4142,9.5146,-2.6412,-0.8015,0.3206
1745409454.6757,0.1173,0.1125,10.3717,-1.0611,-1.3130,0.4198
1745409454.7817,0.2921,0.2945,9.6654,-2.8168,-1.8855,0.3282
1745409454.8879,0.1460,0.2346,9.7516,-1.3435,-1.0458,0.5267
1745409454.9940,0.1939,0.3424,9.9479,-2.7710,0.3588,0.2366
1745409455.1001,0.1532,0.2897,9.6798,-1.3130,-0.5420,0.2519
1745409455.2061,0.2131,0.2155,9.6750,-2.8015,1.1603,0.2290
1745409455.3139,0.1844,0.3304,9.5505,-1.8702,-0.7710,0.1985
1745409455.4199,0.2753,0.2538,10.1586,-2.1374,1.0153,0.3893
1745409455.5260,0.4717,0.3591,9.2225,-2.3435,0.5038,0.2519
1745409455.6320,0.0670,0.2921,10.5345,-3.8779,1.9084,0.1756
1745409455.7381,0.2705,0.3926,9.2919,-2.3282,0.2061,0.1756
1745409455.8441,-0.0096,0.1125,10.4291,-1.5954,-0.4580,0.3511
1745409455.9502,-0.0215,0.4310,9.5744,-1.9695,-0.5649,0.0534
1745409456.0562,-0.0742,-0.0383,10.1035,-1.9695,-1.0229,0.1603
1745409456.1622,0.3304,0.2059,9.7659,-2.0534,-0.2290,0.2519
1745409456.2683,-0.0718,0.1484,10.3573,-1.4122,-2.1679,0.5573
1745409456.3744,0.1700,0.2921,9.6726,-2.2061,-0.5038,0.1756
1745409456.4837,0.1676,0.0766,10.0940,-1.2977,-1.7252,0.2290
1745409456.5917,0.2107,0.3280,9.5840,-3.0458,-1.3817,0.0229
1745409456.6998,0.1365,0.2538,9.9934,-1.3664,-1.0992,0.2672
1745409456.8059,0.2705,0.1556,9.8258,-2.5344,0.9466,0.2214
1745409456.9121,0.3591,0.1556,9.4763,-1.9008,-0.2901,0.4351
1745409457.0183,0.2346,0.2705,10.0940,-2.4198,0.7252,0.1450
1745409457.1269,0.3879,0.3519,9.4834,-2.1603,-0.1756,0.1374
1745409457.2357,0.1628,0.0215,10.4962,-1.8321,-0.6870,0.4427
1745409457.3418,0.1317,0.4741,9.4499,-2.0153,-0.5115,0.2443
1745409457.4491,-0.0263,-0.0120,10.3262,-2.0840,-1.5191,0.2901
1745409457.5552,0.2346,0.1341,9.5960,-2.4046,-0.6565,0.4122
1745409457.6612,-0.0622,0.0335,10.4267,-1.4580,-2.1221,0.3053
1745409457.7672,0.0886,0.3591,9.4260,-2.5954,-0.2595,0.1450
1745409457.8733,0.0862,-0.0120,10.1921,-1.4504,-2.6260,0.3893
1745409457.9793,0.1173,0.4262,9.5193,-2.1221,-0.9847,0.1603
1745409458.0854,-0.0048,0.0096,10.6039,-1.7481,-1.9389,0.4580
1745409458.1914,0.2682,0.2658,9.5888,-2.5954,-1.0153,0.1221
1745409458.2975,0.1245,0.1173,10.2711,-1.5725,-2.7023,0.3511
1745409458.4035,0.1532,0.3328,9.7181,-2.3588,-0.5267,0.5725
1745409458.5096,0.0694,0.0886,10.1825,-1.5267,-2.7023,0.5573
1745409458.6156,0.0168,0.3496,9.5217,-2.2901,-0.8931,0.2214
1745409458.7217,-0.1460,0.0958,10.2711,-1.7328,-2.1221,0.5038
1745409458.8281,0.2658,0.3232,9.7205,-2.2748,-1.3664,0.2214
1745409458.9343,0.0766,0.0670,10.1275,-1.3053,-1.3511,0.3740
1745409459.0433,0.0958,0.3160,9.9407,-2.7786,0.1450,0.4809
1745409459.1509,0.3256,0.2203,9.5193,-1.7099,-0.2824,0.3130
1745409459.2570,0.1556,0.3065,9.8857,-2.9695,1.1145,0.2061
1745409459.3630,0.1891,0.2897,9.6343,-1.8397,-1.2977,0.2290
1745409459.4767,0.0766,0.0718,10.0963,-2.2901,-1.2290,0.7099
1745409459.5828,0.1484,0.2179,9.6750,-1.7099,-0.5573,0.4885
1745409459.6888,0.1508,0.0383,10.5967,-1.6718,-1.8168,0.2443
1745409459.7949,0.2298,0.4453,9.3398,-2.7557,-0.0916,0.2901
1745409459.9009,-0.0215,-0.0431,10.4148,-1.5038,-2.7634,0.5878
1745409460.0070,0.1844,0.3831,9.4858,-2.2366,-1.5573,0.1985
1745409460.1130,-0.1604,-0.0096,10.3908,-1.8626,-0.0153,0.3893
1745409460.2191,0.3041,0.1724,9.6893,-2.2824,-1.0840,0.4275
1745409460.3251,-0.1101,0.1197,10.3573,-1.1985,-2.9389,0.4351
1745409460.4312,0.1724,0.3855,9.4978,-2.4427,-0.3969,0.2443
1745409460.5372,0.0503,-0.0359,10.1131,-1.5496,-2.6641,0.1374
1745409460.6432,0.2610,0.4357,9.4667,-2.7405,-0.8626,0.4198
1745409460.7493,0.0862,0.1221,10.4531,-1.6718,-1.7634,0.5191
1745409460.8553,0.2346,0.2251,9.5122,-2.6183,-1.4809,0.1756
1745409460.9614,0.1772,0.2155,10.0580,-1.2061,-2.2366,0.3282
1745409461.0674,0.0263,0.3639,9.6606,-2.7634,-0.3053,0.2595
1745409461.1736,0.3472,0.0838,9.9168,-1.2137,-1.3282,0.4351
1745409461.2797,0.2322,0.3831,9.4140,-3.0000,-0.4046,0.1221
1745409461.3858,0.2586,0.2993,10.1131,-1.3817,-1.2595,0.0840
1745409461.4918,0.2394,0.2538,9.5098,-2.4427,0.5038,0.3206
1745409461.6042,0.4046,0.2562,9.6582,-1.8473,0.3359,0.3206
1745409461.7103,-0.0239,0.0527,10.3813,-1.8397,-0.5038,0.2366
1745409461.8163,0.1006,0.1820,9.2847,-2.5420,-0.4275,0.4580
1745409461.9223,0.1460,-0.0072,10.2185,-3.8015,-0.7557,0.5496
1745409462.0284,0.0910,0.3519,9.5337,-2.1221,-1.0000,0.1756
1745409462.1344,0.1149,0.0551,10.1849,-1.9924,-0.6260,0.0534
1745409462.2404,0.3256,0.2945,9.6534,-1.9847,-0.4122,0.2672
1745409462.3464,-0.0838,0.1006,10.1418,-2.1527,-1.0916,0.5115
1745409462.4524,0.0024,0.3807,9.3613,-2.5420,-0.1679,0.3664
1745409462.5584,0.1269,0.0096,10.2256,-2.0534,-0.9924,0.3282
1745409462.6644,0.1101,0.4142,9.5098,-1.8321,-0.7023,0.4351
1745409462.7704,-0.0024,0.0096,10.2208,-2.2290,-0.4656,0.2901
1745409462.8764,0.2011,0.2490,9.6415,-2.0763,0.2443,0.3664
1745409462.9825,0.0215,0.0048,10.3262,-3.8244,-1.3130,0.3511
1745409463.0885,0.1604,0.3400,9.4188,-2.3435,-0.2595,0.1756
1745409463.1946,0.1221,-0.0790,10.4459,-1.4046,-1.8626,0.2824
1745409463.3007,0.0287,0.3400,9.5241,-1.8015,-1.0153,0.2595
1745409463.4068,-0.0431,0.0287,10.2687,-1.8473,-0.0076,0.2595
1745409463.5133,0.2634,0.4477,9.5385,-2.2824,-1.0534,0.4733
1745409463.6194,0.0599,0.2897,9.9000,-1.2595,-2.0382,0.3359
